year,month,day,hour,temperature,dew,sealevelpressure,wind dir,wind speed,cloud,one,six,score
2020,1,5,4,10,-10,0,0,10,0,0,0,1
2020,1,5,5,10,-10,0,340,20,0,0,0,1
2020,1,5,6,18,-13,10272,20,20,8,0,4,1
2020,1,5,7,20,-10,0,0,10,0,0,0,1
2020,1,5,8,20,-10,0,0,10,0,0,0,1
2020,1,5,9,10,-12,10268,20,10,2,0,0,1
2020,1,5,10,10,-10,0,60,20,0,0,0,1
2020,1,5,11,0,-10,0,70,20,0,0,0,1
2020,1,5,12,-5,-16,10274,360,10,0,0,0,1
2020,1,5,13,-10,-20,0,40,20,0,0,0,1
2020,1,5,14,-10,-20,0,40,20,0,0,0,1
2020,1,5,15,-17,-25,10281,20,10,0,0,0,1
2020,1,5,16,-20,-30,0,0,0,0,0,0,1
2020,1,5,17,-10,-10,0,60,20,0,0,0,1
2020,1,5,18,-9,-25,10281,20,20,8,0,0,1
2020,1,5,19,-10,-20,0,60,20,0,0,0,1
2020,1,5,20,-20,-20,0,60,20,0,0,0,1
2020,1,5,21,-14,-28,10273,60,10,9,0,0,1
2020,1,5,22,-30,-30,0,80,20,0,0,0,1
2020,1,5,23,-20,-30,0,80,30,0,0,0,1
2020,1,6,0,-11,-28,10278,70,10,3,0,0,1
2020,1,6,1,-10,-20,0,70,50,0,0,0,1
2020,1,6,2,10,-20,0,90,60,0,0,0,1
2020,1,6,3,19,-24,10265,70,30,0,0,0,1
2020,1,6,4,20,-20,0,80,50,0,0,0,1
2020,1,6,5,30,-20,0,80,60,0,0,0,1
2020,1,6,6,27,-18,10227,90,40,7,0,0,1
2020,1,6,7,20,-10,0,70,40,0,0,0,1
2020,1,6,8,20,-10,0,80,60,0,0,0,1
2020,1,6,9,26,-10,10220,90,40,8,0,0,1
2020,1,6,10,20,0,0,70,50,0,0,0,1
2020,1,6,11,20,10,0,60,40,0,0,0,1
2020,1,6,12,25,10,10223,70,40,8,0,5,1
2020,1,6,13,20,10,0,70,40,0,0,0,1
2020,1,6,14,20,10,0,60,40,0,0,0,1
2020,1,6,15,23,16,10221,70,40,8,0,0,1
2020,1,6,16,20,20,0,60,40,0,0,0,1
2020,1,6,17,20,20,0,70,40,0,0,0,1
2020,1,6,18,27,23,10209,40,20,8,0,20,1
2020,1,6,19,20,20,0,30,20,0,0,0,1
2020,1,6,20,20,20,0,60,30,0,0,0,1
2020,1,6,21,28,25,10197,360,20,8,0,0,1
2020,1,6,22,20,20,0,0,10,0,0,0,1
2020,1,6,23,20,20,0,0,10,0,0,0,1
2020,1,7,0,29,26,10205,320,20,8,0,20,1
2020,1,7,1,30,20,0,320,20,0,0,0,1
2020,1,7,2,30,30,0,0,10,0,0,0,1
2020,1,7,3,34,30,10198,290,20,8,0,0,1
2020,1,7,4,20,20,0,280,30,0,0,0,1
2020,1,7,5,20,20,0,290,20,0,0,0,1
2020,1,7,6,26,19,10184,270,40,8,0,50,1
2020,1,7,7,20,10,0,290,40,0,0,0,1
2020,1,7,8,20,10,0,290,40,0,0,0,1
2020,1,7,9,19,9,10191,270,30,8,0,0,1
2020,1,7,10,10,10,0,290,40,0,0,0,1
2020,1,7,11,10,0,0,290,40,0,0,0,1
2020,1,7,12,13,3,10207,290,40,8,0,0,1
2020,1,7,13,10,0,0,290,50,0,0,0,1
2020,1,7,14,10,0,0,270,30,0,0,0,1
2020,1,7,15,13,0,10209,320,30,8,0,0,1
2020,1,7,16,10,0,0,270,50,0,0,0,1
2020,1,7,17,10,0,0,290,40,0,0,0,1
2020,1,7,18,10,-2,10222,290,30,8,0,0,1
2020,1,7,19,10,0,0,280,40,0,0,0,1
2020,1,7,20,10,-10,0,290,30,0,0,0,1
2020,1,7,21,8,-16,10225,290,40,8,0,0,1
